Time,HR,Temp,BVP,x,y,z
20:25:59,,35.93,19.83,41,3,47
20:26:00,,35.93,16.89,41,3,47
20:26:01,,35.91,14.03,41,3,47
20:26:02,,35.91,11.07,41,3,47
20:26:03,,35.91,7.87,41,3,47
20:26:04,,35.91,4.43,41,3,47
20:26:05,,35.93,0.83,41,3,47
20:26:06,,35.93,-2.76,41,3,47
20:26:07,,35.93,-6.28,41,3,47
20:26:08,,35.93,-9.76,41,3,47
20:26:09,,35.93,-13.3,41,3,47
20:26:10,,35.93,-16.97,41,3,47
20:26:11,,35.93,-20.78,41,3,47
20:26:12,,35.93,-24.7,41,3,47
20:26:13,,35.93,-28.72,41,3,47
20:26:14,,35.93,-32.91,41,3,47
20:26:15,,35.93,-37.41,41,3,47
20:26:16,,35.93,-42.26,41,3,47
20:26:17,,35.93,-47.3,41,3,47
20:26:18,,35.93,-52.13,41,3,47
20:26:19,,35.93,-56.1,41,3,47
20:26:20,,35.93,-58.54,41,3,47
20:26:21,,35.91,-58.94,41,3,47
20:26:22,,35.91,-57.08,41,3,47
20:26:23,,35.91,-53.02,41,3,47
20:26:24,,35.91,-47.07,41,3,47
20:26:25,,35.91,-39.66,41,3,47
20:26:26,,35.91,-31.23,41,3,47
20:26:27,,35.91,-22.21,41,3,47
20:26:28,,35.91,-12.97,41,3,47
20:26:29,,35.91,-3.83,40,3,47
20:26:30,,35.91,4.9,41,3,47
20:26:31,,35.91,12.98,41,3,47
20:26:32,,35.91,20.13,41,3,47
20:26:33,,35.91,26.14,41,3,47
20:26:34,,35.91,30.82,41,3,47
20:26:35,,35.91,34.15,41,3,47
20:26:36,,35.91,36.21,41,3,47
20:26:37,,35.91,37.23,41,3,47
20:26:38,,35.91,37.45,41,3,47
20:26:39,,35.91,37.1,41,3,47
20:26:40,,35.91,36.33,41,3,47
20:26:41,,35.91,35.22,41,3,47
20:26:42,,35.91,33.8,41,3,47
20:26:43,,35.91,32.17,41,3,47
20:26:44,,35.91,30.42,41,3,47
20:26:45,,35.89,28.66,41,3,47
20:26:46,,35.89,26.9,40,3,47
20:26:47,,35.89,25.12,41,3,47
20:26:48,,35.89,23.24,41,3,47
20:26:49,,35.89,21.21,41,3,47
20:26:50,,35.89,18.99,41,3,47
20:26:51,,35.89,16.53,41,3,47
20:26:52,,35.89,13.82,41,3,47
20:26:53,,35.91,10.86,41,3,47
20:26:54,,35.91,7.65,40,3,47
20:26:55,,35.91,4.28,41,2,47
20:26:56,,35.91,0.86,40,2,47
20:26:57,,35.91,-2.53,40,2,47
20:26:58,,35.91,-5.83,40,2,47
20:26:59,,35.91,-9.08,40,2,47
20:27:00,,35.91,-12.32,40,1,48
20:27:01,,35.93,-15.65,40,1,48
20:27:02,,35.93,-19.13,40,1,48
20:27:03,,35.93,-22.83,40,1,48
20:27:04,,35.93,-26.83,39,1,48
20:27:05,,35.89,-31.15,39,1,48
20:27:06,,35.89,-35.79,39,1,48
20:27:07,,35.89,-40.56,39,1,48
20:27:08,,35.89,-45.15,39,1,48
20:27:09,,35.87,-49.11,40,1,48
20:27:10,,35.87,-51.96,40,1,48
20:27:11,,35.87,-53.28,40,1,48
20:27:12,,35.87,-52.8,40,1,48
20:27:13,,35.91,-50.45,40,1,48
20:27:14,,35.91,-46.31,40,1,48
20:27:15,,35.91,-40.63,40,1,48
20:27:16,,35.91,-33.74,39,1,48
20:27:17,,35.91,-26.01,39,1,48
20:27:18,,35.91,-17.79,40,1,48
20:27:19,,35.91,-9.37,40,1,48
20:27:20,,35.91,-1.01,39,1,48
20:27:21,,35.89,7.02,40,1,48
20:27:22,,35.89,14.44,40,1,48
20:27:23,,35.89,20.96,40,1,48
20:27:24,,35.89,26.31,40,1,48
20:27:25,,35.91,30.33,40,1,48
20:27:26,,35.91,32.98,40,1,48
20:27:27,,35.91,34.38,40,1,48
20:27:28,,35.91,34.75,40,1,48
20:27:29,,35.89,34.37,40,1,48
20:27:30,,35.89,33.51,40,1,48
20:27:31,,35.89,32.33,40,1,48
20:27:32,,35.89,30.93,40,1,48
20:27:33,,35.91,29.34,40,1,48
20:27:34,,35.91,27.52,40,1,48
20:27:35,,35.91,25.43,40,1,48
20:27:36,,35.91,23.07,40,1,48
20:27:37,,35.87,20.49,40,1,48
20:27:38,,35.87,17.81,40,1,48
20:27:39,,35.87,15.16,40,1,48
20:27:40,,35.87,12.61,40,1,48
20:27:41,,35.89,10.11,40,1,48
20:27:42,,35.89,7.58,40,1,48
20:27:43,,35.89,4.91,40,1,48
20:27:44,,35.89,2.04,40,1,48
20:27:45,,35.87,-0.99,40,1,48
20:27:46,,35.87,-4.08,40,1,48
20:27:47,,35.87,-7.18,40,1,48
20:27:48,,35.87,-10.29,40,1,48
20:27:49,,35.89,-13.48,40,1,48
20:27:50,,35.89,-16.89,40,1,48
20:27:51,,35.89,-20.64,40,1,47
20:27:52,,35.89,-24.83,40,1,48
20:27:53,,35.89,-29.5,40,1,48
20:27:54,,35.89,-34.58,40,1,48
20:27:55,,35.89,-39.9,40,1,48
20:27:56,,35.89,-45.13,40,1,48
20:27:57,,35.89,-49.8,40,1,47
20:27:58,,35.89,-53.35,40,1,48
20:27:59,,35.89,-55.28,40,1,48
20:28:00,,35.89,-55.21,40,1,48
20:28:01,,35.89,-53.01,40,1,48
20:28:02,,35.89,-48.82,40,1,47
20:28:03,,35.89,-42.95,40,1,47
20:28:04,,35.89,-35.89,40,1,47
20:28:05,,35.89,-28.08,40,1,47
20:28:06,,35.89,-19.88,40,1,47
20:28:07,,35.89,-11.55,40,1,47
20:28:08,,35.89,-3.2,40,1,48
20:28:09,,35.84,5.05,40,1,48
20:28:10,,35.84,13.01,40,1,47
20:28:11,,35.84,20.36,40,1,47
20:28:12,,35.84,26.75,40,1,47
20:28:13,,35.89,31.87,40,1,47
20:28:14,,35.89,35.61,40,1,47
20:28:15,,35.89,38.11,41,1,48
20:28:16,,35.89,39.62,41,1,47
20:28:17,,35.87,40.42,40,1,47
20:28:18,,35.87,40.63,40,1,47
20:28:19,,35.87,40.29,40,1,47
20:28:20,,35.87,39.36,40,1,47
20:28:21,,35.87,37.9,41,1,47
20:28:22,,35.87,36.02,40,1,47
20:28:23,,35.87,33.92,40,1,47
20:28:24,,35.87,31.72,40,1,47
20:28:25,,35.87,29.44,40,1,47
20:28:26,,35.87,27.01,40,1,48
20:28:27,,35.87,24.34,40,1,47
20:28:28,,35.87,21.39,40,2,47
20:28:29,,35.87,18.16,40,1,47
20:28:30,,35.87,14.67,40,1,47
20:28:31,,35.87,10.92,40,1,47
20:28:32,,35.87,6.89,40,1,48
20:28:33,,35.89,2.6,40,1,47
20:28:34,,35.89,-1.89,40,1,47
20:28:35,,35.89,-6.47,40,1,47
20:28:36,,35.89,-11.03,40,1,47
20:28:37,,35.87,-15.53,40,1,47
20:28:38,,35.87,-20,40,1,47
20:28:39,,35.87,-24.57,41,1,47
20:28:40,,35.87,-29.42,40,1,47
20:28:41,,35.89,-34.68,40,1,47
20:28:42,,35.89,-40.37,40,1,47
20:28:43,,35.89,-46.38,40,1,47
20:28:44,,35.89,-52.4,40,1,47
20:28:45,,35.87,-57.94,40,1,47
20:28:46,,35.87,-62.4,40,1,47
20:28:47,,35.87,-65.11,40,1,47
20:28:48,,35.87,-65.57,40,1,47
20:28:49,,35.87,-63.53,40,1,47
20:28:50,,35.87,-59.08,40,1,47
20:28:51,,35.87,-52.58,40,1,47
20:28:52,,35.87,-44.54,40,1,47
20:28:53,,35.87,-35.47,40,1,47
20:28:54,,35.87,-25.8,40,1,47
20:28:55,,35.87,-15.87,40,1,47
20:28:56,,35.87,-5.98,40,1,47
20:28:57,,35.87,3.58,40,1,47
20:28:58,,35.87,12.56,40,1,47
20:28:59,,35.87,20.74,40,1,47
20:29:00,,35.87,27.96,40,1,47
20:29:01,,35.87,34.13,40,1,48
20:29:02,,35.87,39.14,40,1,47
20:29:03,,35.87,42.95,40,1,47
20:29:04,,35.87,45.53,40,1,48
20:29:05,,35.87,46.97,40,1,48
20:29:06,,35.87,47.42,40,1,48
20:29:07,,35.87,47.15,40,1,48
20:29:08,,35.87,46.36,40,1,48
20:29:09,,35.84,45.21,40,1,48
20:29:10,,35.84,43.71,40,1,48
20:29:11,,35.84,41.83,40,1,48
20:29:12,,35.84,39.56,40,0,48
20:29:13,,35.84,36.96,40,0,48
20:29:14,,35.84,34.14,39,0,48
20:29:15,,35.84,31.15,39,0,48
20:29:16,,35.84,27.97,39,0,49
20:29:17,,35.84,24.55,39,-1,49
20:29:18,,35.84,20.83,39,-1,49
20:29:19,,35.84,16.8,39,-1,49
20:29:20,,35.84,12.58,39,-1,49
20:29:21,,35.87,8.29,39,-1,49
20:29:22,,35.87,4.04,39,-1,48
20:29:23,,35.87,-0.12,39,-1,48
20:29:24,,35.87,-4.23,39,-1,48
20:29:25,,35.84,-8.37,39,-1,48
20:29:26,,35.84,-12.61,39,-1,48
20:29:27,,35.84,-17.02,39,-1,48
20:29:28,,35.84,-21.7,39,-1,48
20:29:29,,35.87,-26.72,39,-1,48
20:29:30,,35.87,-32.14,39,0,48
20:29:31,,35.87,-37.99,39,-1,48
20:29:32,,35.87,-44.18,39,-1,48
20:29:33,,35.89,-50.38,40,0,48
20:29:34,,35.89,-56.1,40,0,48
20:29:35,,35.89,-60.64,40,0,48
20:29:36,,35.89,-63.38,40,0,47
20:29:37,,35.84,-63.79,40,0,47
20:29:38,,35.84,-61.71,40,0,47
20:29:39,,35.84,-57.26,41,0,47
20:29:40,,35.84,-50.85,41,0,47
20:29:41,,35.87,-42.96,41,1,47
20:29:42,,35.87,-34.04,41,1,47
20:29:43,,35.87,-24.43,41,1,47
20:29:44,,35.87,-14.46,40,1,47
20:29:45,,35.84,-4.42,40,1,47
20:29:46,,35.84,5.36,40,0,47
20:29:47,,35.84,14.58,40,0,47
20:29:48,,35.84,23.01,40,0,47
20:29:49,,35.87,30.49,40,0,47
20:29:50,,35.87,36.95,40,0,47
20:29:51,,35.87,42.27,40,0,47
20:29:52,,35.87,46.38,40,0,47
20:29:53,,35.84,49.17,41,0,47
20:29:54,,35.84,50.69,41,0,47
20:29:55,,35.84,51.1,41,1,47
20:29:56,,35.84,50.71,40,0,47
20:29:57,,35.84,49.87,40,0,47
20:29:58,,35.84,48.79,41,0,47
20:29:59,,35.84,47.55,41,0,47
20:30:00,,35.84,46.06,40,0,47
20:30:01,,35.84,44.17,40,0,47
20:30:02,,35.84,41.78,40,0,47
20:30:03,,35.84,38.89,40,0,47
20:30:04,,35.84,35.64,40,0,48
20:30:05,,35.83,32.18,40,0,47
20:30:06,,35.83,28.63,40,0,47
20:30:07,,35.83,25.01,40,0,47
20:30:08,,35.83,21.27,40,0,47
20:30:09,,35.83,17.33,40,0,47
20:30:10,,35.83,13.17,40,0,47
20:30:11,,35.83,8.87,40,0,47
20:30:12,,35.83,4.54,40,0,47
20:30:13,,35.84,0.29,40,0,47
20:30:14,,35.84,-3.86,40,0,47
20:30:15,,35.84,-7.95,40,0,47
20:30:16,,35.84,-12.03,40,0,47
20:30:17,,35.84,-16.14,41,0,47
20:30:18,,35.84,-20.3,40,0,47
20:30:19,,35.84,-24.54,40,0,47
20:30:20,,35.84,-28.9,40,0,47
20:30:21,,35.84,-33.52,41,0,47
20:30:22,,35.84,-38.54,40,0,47
20:30:23,,35.84,-44,40,0,47
20:30:24,,35.84,-49.77,40,0,47
20:30:25,,35.83,-55.45,40,0,47
20:30:26,,35.83,-60.45,41,0,48
20:30:27,,35.83,-64.06,40,0,47
20:30:28,,35.83,-65.66,40,0,47
20:30:29,,35.84,-64.86,40,0,47
20:30:30,,35.84,-61.58,40,0,47
20:30:31,,35.84,-56.02,41,0,47
20:30:32,,35.84,-48.54,41,0,47
20:30:33,,35.84,-39.59,40,0,47
20:30:34,,35.84,-29.63,40,0,47
20:30:35,,35.84,-19.13,40,0,47
20:30:36,,35.84,-8.54,41,0,47
20:30:37,,35.84,1.74,41,0,47
20:30:38,,35.84,11.39,41,1,47
20:30:39,,35.84,20.23,41,1,47
20:30:40,,35.84,28.16,41,0,47
20:30:41,,35.83,35.12,41,0,47
20:30:42,,35.83,41.02,41,0,47
20:30:43,,35.83,45.71,40,0,47
20:30:44,,35.83,49.09,40,1,47
20:30:45,,35.84,51.16,40,1,47
20:30:46,,35.84,52.11,41,1,47
20:30:47,,35.84,52.17,41,1,47
20:30:48,,35.84,51.57,41,0,47
20:30:49,,35.84,50.42,40,1,47
20:30:50,,35.84,48.75,40,1,47
20:30:51,,35.84,46.58,41,0,47
20:30:52,,35.84,44.01,41,1,47
20:30:53,,35.84,41.23,41,1,47
20:30:54,,35.84,38.45,40,1,47
20:30:55,,35.84,35.76,40,0,47
20:30:56,,35.84,33.12,40,0,48
20:30:57,,35.84,30.37,41,0,48
20:30:58,,35.84,27.34,40,0,47
20:30:59,,35.84,23.98,40,1,47
20:31:00,,35.84,20.36,41,1,47
20:31:01,,35.84,16.65,41,1,47
20:31:02,,35.84,12.96,41,1,47
20:31:03,,35.84,9.32,41,1,47
20:31:04,,35.84,5.63,41,0,47
20:31:05,,35.87,1.74,41,0,47
20:31:06,,35.87,-2.47,40,0,47
20:31:07,,35.87,-6.99,40,0,47
20:31:08,,35.87,-11.69,40,0,47
20:31:09,,35.87,-16.43,40,0,47
20:31:10,,35.87,-21.05,41,0,47
20:31:11,,35.87,-25.57,41,0,47
20:31:12,,35.87,-30.11,41,1,47
20:31:13,,35.87,-34.86,41,1,47
20:31:14,,35.87,-40.02,41,1,47
20:31:15,,35.87,-45.57,41,1,47
20:31:16,,35.87,-51.22,41,1,47
20:31:17,,35.89,-56.46,40,1,47
20:31:18,,35.89,-60.56,41,1,47
20:31:19,,35.89,-62.9,41,1,47
20:31:20,,35.89,-63.02,41,0,47
20:31:21,,35.87,-60.76,41,0,47
20:31:22,,35.87,-56.28,41,1,47
20:31:23,,35.87,-49.93,41,1,47
20:31:24,,35.87,-42.1,41,1,47
20:31:25,,35.89,-33.14,41,0,47
20:31:26,,35.89,-23.39,41,1,47
20:31:27,,35.89,-13.15,41,1,47
20:31:28,,35.89,-2.79,41,1,47
20:31:29,,35.87,7.27,41,0,47
20:31:30,,35.87,16.63,40,1,47
20:31:31,,35.87,24.94,41,0,47
20:31:32,,35.87,32.04,41,1,47
20:31:33,,35.91,37.91,41,0,47
20:31:34,,35.91,42.64,41,0,47
20:31:35,,35.91,46.3,41,0,47
20:31:36,,35.91,48.95,41,1,47
20:31:37,,35.89,50.56,41,0,47
20:31:38,,35.89,51.09,41,1,47
20:31:39,,35.89,50.61,41,1,47
20:31:40,,35.89,49.29,41,1,47
20:31:41,,35.91,47.35,41,0,47
20:31:42,,35.91,45.05,41,0,47
20:31:43,,35.91,42.56,41,1,47
20:31:44,,35.91,39.98,41,1,47
20:31:45,,35.91,37.32,41,0,47
20:31:46,,35.91,34.59,41,1,47
20:31:47,,35.91,31.79,41,1,47
20:31:48,,35.91,28.97,41,0,47
20:31:49,,35.91,26.17,41,1,47
20:31:50,,35.91,23.41,41,1,47
20:31:51,,35.91,20.64,41,1,47
20:31:52,,35.91,17.77,41,1,47
20:31:53,,35.93,14.68,41,1,47
20:31:54,,35.93,11.28,41,1,47
20:31:55,,35.93,7.54,41,1,47
20:31:56,,35.93,3.44,41,1,47
20:31:57,,35.93,-0.92,41,1,47
20:31:58,,35.93,-5.4,41,1,47
20:31:59,,35.93,-9.88,41,1,47
20:32:00,,35.93,-14.21,41,1,47
20:32:01,,35.93,-18.33,41,1,47
20:32:02,,35.93,-22.28,41,0,47
20:32:03,,35.93,-26.22,41,0,47
20:32:04,,35.93,-30.4,41,0,47
20:32:05,,35.93,-35.04,41,1,47
20:32:06,,35.93,-40.2,41,1,47
20:32:07,,35.93,-45.69,41,1,47
20:32:08,,35.93,-50.98,41,0,47
20:32:09,,35.93,-55.42,41,0,47
20:32:10,,35.93,-58.32,41,0,47
20:32:11,,35.93,-59.2,41,0,47
20:32:12,,35.93,-57.86,41,1,47
20:32:13,,35.97,-54.41,41,0,47
20:32:14,,35.97,-49.15,41,1,47
20:32:15,,35.97,-42.42,41,1,47
20:32:16,,35.97,-34.57,41,1,47
20:32:17,,35.95,-25.97,41,0,47
20:32:18,,35.95,-16.9,41,1,47
20:32:19,,35.95,-7.7,41,0,47
20:32:20,,35.95,1.33,41,0,47
20:32:21,,35.97,9.92,40,1,47
20:32:22,,35.97,17.76,41,0,47
20:32:23,,35.97,24.59,41,0,47
20:32:24,,35.97,30.17,41,1,47
20:32:25,,35.97,34.37,41,0,47
20:32:26,,35.97,37.21,41,0,47
20:32:27,,35.97,38.91,41,0,47
20:32:28,,35.97,39.76,41,0,47
20:32:29,,35.97,40.08,41,0,47
20:32:30,,35.97,40.06,41,0,47
20:32:31,,35.97,39.77,41,1,47
20:32:32,,35.97,39.15,40,0,47
20:32:33,,35.99,38.11,40,0,47
20:32:34,,35.99,36.64,40,0,47
20:32:35,,35.99,34.77,41,0,47
20:32:36,,35.99,32.55,41,0,47
20:32:37,,36,30,41,0,47
20:32:38,,36,27.13,40,0,47
20:32:39,,36,24.01,41,0,47
20:32:40,,36,20.8,41,0,47
20:32:41,,36,17.67,41,1,47
20:32:42,,36,14.82,41,1,47
20:32:43,,36,12.25,41,0,47
20:32:44,,36,9.79,41,0,47
20:32:45,,35.99,7.16,41,0,47
20:32:46,,35.99,4.1,41,0,47
20:32:47,,35.99,0.51,40,0,47
20:32:48,,35.99,-3.5,41,0,47
20:32:49,,36,-7.67,41,0,47
20:32:50,,36,-11.81,40,0,47
20:32:51,,36,-15.82,41,0,47
20:32:52,,36,-19.85,41,1,47
20:32:53,,35.99,-24.14,40,1,47
20:32:54,,35.99,-28.86,40,1,47
20:32:55,,35.99,-34,41,0,47
20:32:56,,35.99,-39.31,41,1,47
20:32:57,,35.99,-44.37,41,1,47
20:32:58,,35.99,-48.7,41,1,47
20:32:59,,35.99,-51.82,41,0,47
20:33:00,,35.99,-53.36,40,1,47
20:33:01,,36.03,-53.11,41,0,47
20:33:02,,36.03,-50.98,41,1,47
20:33:03,,36.03,-47.03,41,1,47
20:33:04,,36.03,-41.46,41,1,47
20:33:05,,36.03,-34.56,41,1,47
20:33:06,,36.03,-26.69,41,0,47
20:33:07,,36.03,-18.27,41,0,47
20:33:08,,36.03,-9.72,41,1,47
20:33:09,,36.03,-1.39,41,0,47
20:33:10,,36.03,6.44,41,0,47
20:33:11,,36.03,13.51,41,0,47
20:33:12,,36.03,19.68,41,1,47
20:33:13,,36.05,24.81,41,0,47
20:33:14,,36.05,28.81,41,0,47
20:33:15,,36.05,31.67,41,1,47
20:33:16,,36.05,33.45,41,1,47
20:33:17,,36.05,34.3,41,1,47
20:33:18,,36.05,34.43,41,0,47
20:33:19,,36.05,34.05,41,0,47
20:33:20,,36.05,33.3,41,1,47
20:33:21,,36.05,32.25,41,0,47
20:33:22,,36.05,30.83,41,1,47
20:33:23,,36.05,28.99,41,1,47
20:33:24,,36.05,26.68,41,1,47
20:33:25,,36.05,24,41,0,47
20:33:26,,36.05,21.14,41,1,47
20:33:27,,36.05,18.35,41,1,47
20:33:28,,36.05,15.77,41,1,47
20:33:29,,36.07,13.37,41,1,47
20:33:30,,36.07,10.95,41,0,47
20:33:31,,36.07,8.2,41,0,47
20:33:32,,36.07,4.94,41,0,47
20:33:33,,36.05,1.17,41,0,47
20:33:34,,36.05,-2.92,41,0,47
20:33:35,,36.05,-7.06,41,1,47
20:33:36,,36.05,-11.06,41,1,47
20:33:37,,36.05,-14.88,41,1,47
20:33:38,,36.05,-18.64,41,1,47
20:33:39,,36.05,-22.48,41,0,47
20:33:40,,36.05,-26.54,41,1,47
20:33:41,,36.07,-30.81,41,1,47
20:33:42,,36.07,-35.27,40,1,47
20:33:43,,36.07,-39.86,41,1,47
20:33:44,,36.07,-44.5,41,1,47
20:33:45,,36.07,-48.96,41,0,47
20:33:46,,36.07,-52.82,41,0,47
20:33:47,,36.07,-55.46,41,1,47
20:33:48,,36.07,-56.22,41,1,47
20:33:49,,36.07,-54.62,41,0,47
20:33:50,,36.07,-50.55,41,0,47
20:33:51,,36.07,-44.31,41,0,47
20:33:52,,36.07,-36.49,41,0,47
20:33:53,,36.09,-27.72,40,1,47
20:33:54,,36.09,-18.55,41,0,47
20:33:55,,36.09,-9.38,41,1,47
20:33:56,,36.09,-0.46,40,1,47
20:33:57,,36.09,7.96,40,1,47
20:33:58,,36.09,15.57,41,1,47
20:33:59,,36.09,22.08,41,1,47
20:34:00,,36.09,27.29,41,1,47
20:34:01,,36.11,31.16,41,1,47
20:34:02,,36.11,33.86,40,0,47
20:34:03,,36.11,35.66,41,1,47
20:34:04,,36.11,36.82,41,1,47
20:34:05,,36.09,37.46,41,0,47
20:34:06,,36.09,37.57,41,1,47
20:34:07,,36.09,37.03,41,0,47
20:34:08,,36.09,35.73,41,1,47
20:34:09,,36.09,33.69,41,1,47
20:34:10,,36.09,31.05,41,0,47
20:34:11,,36.09,28.09,41,1,47
20:34:12,,36.09,25.08,40,1,47
20:34:13,,36.11,22.18,41,0,47
20:34:14,,36.11,19.39,41,1,47
20:34:15,,36.11,16.56,41,0,47
20:34:16,,36.11,13.5,41,1,47
20:34:17,,36.11,10.08,41,1,47
20:34:18,,36.11,6.26,41,1,47
20:34:19,,36.11,2.14,41,1,47
20:34:20,,36.11,-2.18,41,0,47
20:34:21,,36.11,-6.6,41,0,47
20:34:22,,36.11,-11.06,41,1,47
20:34:23,,36.11,-15.55,41,1,47
20:34:24,,36.11,-20.1,41,1,47
20:34:25,,36.11,-24.8,40,1,47
20:34:26,,36.11,-29.73,41,1,47
20:34:27,,36.11,-34.99,41,0,47
20:34:28,,36.11,-40.55,41,1,47
20:34:29,,36.15,-46.2,41,1,47
20:34:30,,36.15,-51.48,41,1,47
20:34:31,,36.15,-55.78,41,1,47
20:34:32,,36.15,-58.44,41,1,47
20:34:33,,36.13,-58.99,41,1,47
20:34:34,,36.13,-57.2,41,1,47
20:34:35,,36.13,-53.19,41,1,47
20:34:36,,36.13,-47.31,41,1,47
20:34:37,,36.15,-40.01,41,1,47
20:34:38,,36.15,-31.73,41,1,47
20:34:39,,36.15,-22.9,41,1,47
20:34:40,,36.15,-13.84,41,1,47
20:34:41,,36.13,-4.84,41,1,47
20:34:42,,36.13,3.85,41,1,47
20:34:43,,36.13,12.06,41,1,47
20:34:44,,36.13,19.66,41,1,47
20:34:45,,36.15,26.53,41,1,47
20:34:46,,36.15,32.56,40,1,47
20:34:47,,36.15,37.63,41,0,47
20:34:48,,36.15,41.6,41,1,47
20:34:49,,36.16,44.37,41,1,47
20:34:50,,36.16,45.94,41,1,47
20:34:51,,36.16,46.39,41,0,47
20:34:52,,36.16,45.86,41,1,47
20:34:53,,36.15,44.55,41,1,47
20:34:54,,36.15,42.63,41,1,47
20:34:55,,36.15,40.24,41,0,47
20:34:56,,36.15,37.45,41,1,47
20:34:57,,36.13,34.36,41,0,47
20:34:58,,36.13,31.03,41,0,47
20:34:59,,36.13,27.55,41,1,47
20:35:00,,36.13,23.95,41,1,47
20:35:01,,36.15,20.24,41,0,47
20:35:02,,36.15,16.35,41,1,47
20:35:03,,36.15,12.2,41,0,47
20:35:04,,36.15,7.72,41,1,47
20:35:05,,36.16,2.9,41,1,47
20:35:06,,36.16,-2.12,41,1,47
20:35:07,,36.16,-7.14,41,1,47
20:35:08,,36.16,-11.94,41,0,47
20:35:09,,36.15,-16.42,41,1,47
20:35:10,,36.15,-20.7,41,1,47
20:35:11,,36.15,-25.1,41,0,47
20:35:12,,36.15,-29.97,41,1,47
20:35:13,,36.16,-35.58,41,1,47
20:35:14,,36.16,-41.87,41,1,47
20:35:15,,36.16,-48.4,41,1,47
20:35:16,,36.16,-54.45,41,0,47
20:35:17,,36.18,-59.18,41,1,47
20:35:18,,36.18,-61.85,41,1,47
20:35:19,,36.18,-62,41,1,47
20:35:20,,36.18,-59.55,41,0,47
20:35:21,,36.15,-54.76,41,0,47
20:35:22,,36.15,-48.08,41,1,47
20:35:23,,36.15,-40.06,41,0,47
20:35:24,,36.15,-31.14,41,1,47
20:35:25,,36.16,-21.68,41,0,47
20:35:26,,36.16,-11.97,41,1,47
20:35:27,,36.16,-2.23,41,1,47
20:35:28,,36.16,7.28,41,1,47
20:35:29,,36.16,16.33,41,0,47
20:35:30,,36.16,24.65,41,0,47
20:35:31,,36.16,32.08,41,0,47
20:35:32,,36.16,38.43,41,1,47
20:35:33,,36.18,43.61,41,1,47
20:35:34,,36.18,47.56,41,1,47
20:35:35,,36.18,50.23,41,1,47
20:35:36,,36.18,51.59,41,1,47
20:35:37,,36.18,51.66,41,1,47
20:35:38,,36.18,50.56,41,1,47
20:35:39,,36.18,48.51,41,1,47
20:35:40,,36.18,45.79,41,1,47
20:35:41,,36.16,42.72,41,0,47
20:35:42,,36.16,39.58,41,1,47
20:35:43,,36.16,36.52,41,1,47
20:35:44,,36.16,33.51,41,1,47
20:35:45,,36.18,30.42,41,1,47
20:35:46,,36.18,27.04,41,1,47
20:35:47,,36.18,23.24,41,1,47
20:35:48,,36.18,19.01,41,1,47
20:35:49,,36.18,14.5,41,0,47
20:35:50,,36.18,9.88,41,0,47
20:35:51,,36.18,5.29,41,0,47
20:35:52,,36.18,0.74,41,1,47
20:35:53,,36.18,-3.83,41,1,47
20:35:54,,36.18,-8.52,41,1,47
20:35:55,,36.18,-13.43,41,1,47
20:35:56,,36.18,-18.59,41,1,47
20:35:57,,36.18,-24.06,41,0,47
20:35:58,,36.18,-29.85,41,1,47
20:35:59,,36.18,-35.97,41,1,47
20:36:00,,36.18,-42.31,41,1,47
20:36:01,,36.18,-48.54,41,0,47
20:36:02,,36.18,-54.12,41,1,47
20:36:03,,36.18,-58.35,41,1,47
20:36:04,,36.18,-60.59,41,1,47
20:36:05,,36.18,-60.38,41,0,47
20:36:06,,36.18,-57.58,41,1,47
20:36:07,,36.18,-52.35,41,1,47
20:36:08,,36.18,-45.12,41,1,47
20:36:09,,36.16,-36.41,41,1,47
20:36:10,,36.16,-26.75,41,0,47
20:36:11,,36.16,-16.61,41,0,47
20:36:12,,36.16,-6.36,41,0,47
20:36:13,,36.16,3.73,41,0,47
20:36:14,,36.16,13.44,41,0,47
20:36:15,,36.16,22.56,41,1,47
20:36:16,,36.16,30.84,41,1,47
20:36:17,,36.16,38.01,41,0,47
20:36:18,,36.16,43.84,41,0,47
20:36:19,,36.16,48.14,41,1,47
20:36:20,,36.16,50.89,41,0,47
20:36:21,,36.16,52.24,41,0,47
20:36:22,,36.16,52.44,41,0,47
20:36:23,,36.16,51.79,41,0,47
20:36:24,,36.16,50.51,41,0,47
20:36:25,,36.15,48.76,41,0,47
20:36:26,,36.15,46.61,41,0,47
20:36:27,,36.15,44.07,41,0,47
20:36:28,,36.15,41.2,41,1,47
20:36:29,,36.16,38.1,41,0,47
20:36:30,,36.16,34.88,41,0,47
20:36:31,,36.16,31.66,41,0,47
20:36:32,,36.16,28.43,41,0,47
20:36:33,,36.16,25.06,41,0,47
20:36:34,,36.16,21.39,41,0,47
20:36:35,,36.16,17.28,41,0,47
20:36:36,,36.16,12.74,41,0,47
20:36:37,,36.15,7.9,41,0,47
20:36:38,,36.15,3,41,0,47
20:36:39,,36.15,-1.79,40,0,47
20:36:40,,36.15,-6.44,40,0,47
20:36:41,,36.16,-11.08,41,0,47
20:36:42,,36.16,-15.88,41,0,47
20:36:43,,36.16,-20.96,40,0,47
20:36:44,,36.16,-26.38,41,0,47
20:36:45,,36.18,-32.08,40,0,47
20:36:46,,36.18,-38.02,41,0,47
20:36:47,,36.18,-44.08,41,0,47
20:36:48,,36.18,-50.11,41,0,47
20:36:49,,36.16,-55.76,41,0,47
20:36:50,,36.16,-60.51,40,0,47
